N65207	100sport	vintersport	Koteng: - Vanskelig å få investorer	Saken oppdateres. Eiendomskongen, som i flere saker har engasjert seg i byutviklingen, skulle også helst sett at hockeyen fikk en annen tomt – og at hele storhallprosjektet på Øya flyttes til Sorgenfri. – Hvis engasjerte folk brenner ordentlig for saken, er det absolutt mulig å få til en ny hockeyhall i Trondheim. Det er skøytehallen i Bjugn et eksempel på. Men jeg tror man må satse på «vanlig» finansiering, gjennom blant annet tippemidler. Det sier Koteng, dagen etter utspillet i Adresseavisen om storhall for hockeyfolket på Sorgenfri. Eiendomskongen, som også er styreleder i RBK, har engasjert seg i en rekke saker med tanke på å utvikle Trondheim som by. Han liker tanken om en ny hall. – Det er liten tvil om at man mangler hockeyflater i byen. En hall vil være kjærkommen, sier han – før han legger til: – Jeg tror heller ikke det vil være vanskelig å få tomt til utbygging. Men problemet vil være å få tak i private investorer. Tirsdag skriver Adresseavisen at en prosjektgruppe jobber med planer for en ny isarena på Sorgenfri, med plass til 6000 tilskuere. Og at man håper å få med en sterk sponsor i prosjektet. – Vi tror det er mulig, sier Espen Refseth, leder i Sør-Trøndelag hockeykrets. Han bekrefter også at det kan være aktuelt å bygge leiligheter i forbindelse med arenabyggingen. Dette i en tid hvor det bygges stort flere steder i landet, etter at Stavanger i øyeblikket har suksess med sin storsatsing for noen år tilbake. Den gang gikk investor Tore Christiansen hardt inn i hallprosjektet med plass til 4.500 tilskuere, og i dag er klubben Norges klart største – og går også i overskudd etter å ha tapt mye penger de første årene. Koteng tror imidlertid ikke det vil bli enkelt å få private investorer til å kaste seg over ideen. – Jeg tror at folk har lært av blant annet fotballen og håndballen. Man har ikke tjent penger på å gå inn som investor, sier han – og tror kommunen må inn. Kommunaldirektør for kultur og næring, Ola By Rise, sa tirsdag at man er interessert i å snakke med hockeyfamilien om halltanken. Selv om det kan være vanskelig å få det til på Sorgenfri. – Det er veldig spennende tanker, men det er én hake her. Det er snakk om en tomt som allerede er regulert, og som ikke har en uvesentlig verdi, sier By Rise. Koteng har følgende å si om Sorgenfri-tomta. – Jeg skulle aller helst sett at hele storhall-prosjektet på Øya ble flyttet til Sorgenfri. Og at hockeyfolket heller får en annen tomt. Det vil ikke være plass til begge på Sorgenfri.
N65304	nyheter	okonomi	Slutter som Midtbyen-sjef - får ny toppjobb	Saken oppdateres. 51-åringen ble ansatt som daglig leder i Midtbyen Management i oktober 2013 . Drøyt to år senere forlater hun nå stillingen til fordel for en toppjobb i DNB. I DNB blir Rigmor Bråthen divisjonsdirektør for bedriftsmarked og plassjef for Trøndelag. DNB omorganiserer og etablerer samtidig Trøndelag som egen region, hvor landsdelen tidligere har vært en del av konsernets region «Nord». - Omorganiseringen er nok et signal om at DNB vil være tettere på Trøndelag. Jeg skal ha en ledende rolle og blir bankens ansikt utad her, sier Bråthen til Adresseavisen. LES OGSÅ: Banksjef skal redde Midtbyen Hun tiltrer i stillingen 1. april og overtar stafettpinnen fra tidligere regiondirektør for DNB i Trøndelag, Torgeir Skirstad, som nå forlater banken. Bråthen opplyser om at hun ikke søkte, men fikk tilbud om å tiltre i stillingen «etter en grundig prosess med et rekrutteringsbyrå». - En gang bankdame, alltid bankdame? Jeg har alltid trivdes i bank. I DNB-jobben kan jeg bruke det jeg kan om bankfaget, samtidig som jeg tar med meg erfaringen fra arbeidet i Midtbyen Management. I tillegg får jeg jobbe med lederskap. Til sammen er dette tre ting som gjorde at jeg gjerne ville ha jobben, sier Bråthen. Hun har med seg årelang erfaring fra både Sparebank1 SMN og Danske Bank, hvor hun også jobbet mot bedriftsmarkedet. LES OGSÅ: Midtbyen Management får utmerkelse Som divisjonsdirektør for bedriftsmarkedet får hun ansvaret for cirka 30 ansatte. DNB har også ansatt Kristian Haaland som leder for personmarked og DNBs filialer på Solsiden, Torvet og i Stjørdal. Haaland har bakgrunn fra samme sted. Totalt jobber det rundt 700 personer i DNB i Trondheim. Før nyttår uttalte DNBs toppsjef Rune Bjerke til Aftenposten at 2016 neppe blir noe å skryte av når det kommer til reallønnsvekst , samtidig som han bare var «betinget optimist» for hva det nye året vil bringe. På spørsmål om hva vanskeligere økonomiske tider vil si for bedriftene i Trøndelag, svarer Rigmor Bråthen følgende: - Alle eksperter sier at 2016 ikke blir noe gullår. Men Trøndelag har en variert næringsstruktur, og er ikke så rammet av oljenedturen som Rogaland. Det blir et spennende år, som kan bli tøft. Men uansett blir det viktig å ha gode banker i Trøndelag. Det er viktig i både gode og dårlige tider. LES OGSÅ: Rigmor Bråthen snakker varmt om Midtbyen (pluss) I jobben som daglig leder for Midtbyen Management har hun hatt tett kontakt med byens næringsliv. - Og nå ser det ut til at Midtbyen gjør det ganske godt i forhold til kjøpesentrene. En av de tingene jeg har jobbet med er å fokusere mer på det som er bra. Det vil bidra til mer entusiasme rundt Midtbyen, sier Bråthen. LES OGSÅ: En liten seier for omsetningen i Midtbyen Styreleder Svein Erik Nordbotten i Midtbyen Management sier at det ennå ikke er klart hvem som vil overta etter Bråthen. - Vi fikk vite om dette i romjula og har bare hatt et begrenset styremøte om saken. Bråthen har gjort en fantastisk god jobb for oss. Hun hadde den vanskelige jobben med å forene tre parter (Trondheim kommune, Trondheim gårdeierforening og Samarbeidsgruppen Midtby'n, journ.anm.) i en felles virksomhet, og dette har hun skjøttet utmerket. - Skulle dere ønske at hun fortsatte? - Absolutt. Men jobber av den typen hun går til vokser ikke på trær, så vi har forståelse for det. Vi er også godt fornøyd med tilstanden i Midtbyen per i dag. Bråthen har gjort grovarbeidet, og en arvtaker vil kanskje få en noe enklere oppgave. Derfor er vi ikke veldig urolige, sier han. Økonomiadressa er på Facebook. Trykk «liker» på siden og hold deg oppdatert på næringslivsnyheter fra Midt-Norge!
N65366	pluss	meninger	Underlig julehilsen fra Hofstad Helleland	Saken oppdateres. Man skal være varsom med å tolke folk i verste mening. Julehilsenen som ble servert på Facebook lille juleaften, var likevel ikke det vi ventet oss fra en kulturminister fra Høyre. Bunadskledd foran juletreet maner Linda Hofstad Helleland oss til å «være stolt av det norske». Innlegget hennes er mye delt og likt, men mange reagerer også på budskapet. «Vi må tro på våre verdier. Være stolte av de. Og med selvtillit vise frem den norske kulturarven som generasjoner før oss har bygd opp. Å opptre nøytralt er også et valg. Vær stolt av det norske. God jul!», skrev kulturministeren. Mange fikk juleakevitten i vrangstrupen. Helleland har da også en ganske snever definisjon av hva som er typisk norsk: Kvikk Lunsj, brunost, dugnad, juletre, grøt med mandel, kålrabistappe (som skal lages slik bestemor gjorde det), julesanger, julegudstjeneste og kirkeklokker som kimer julen inn. Nå kan en like både brunost, grøt og Kvikk Lunsj, men at det er spesielt egnet til å gjøre oss stolte, er nok for mange en ny tanke. Nå kan en saktens diskutere hva som er norske tradisjoner og verdier. Julefeiring er vel det ypperste eksemplet på at skikker og tradisjoner er forskjellige. Det vi ynder å kalle norske tradisjoner, er gjennom årene blitt utsatt for påvirkning fra alle verdenshjørner. Det tror jeg vi skal være glad for. Ellers hadde vi neppe hatt juletre, mandel og kanel til grøten, julesanger eller en rød julenisse. Det er likevel besynderlig at en høyrepolitiker som vanligvis er mest opptatt av valgfrihet, har bestemte oppfatninger om hvordan vi feirer jul. Det store spørsmålet er likevel hva som har gitt våre fremste politikere det store behovet for å slå ring rundt «det typisk norske». Det er mulig Helleland ser skyer i horisonten vi ikke klarer å se, men det er lite som tyder på at norske tradisjoner er truet. Enda mer uforståelig virker det å være at juletradisjonene skulle være under press. Tvert imot er landet gjennomsyret av jul fra tidlig i november. Vi tror ikke kulturministeren ønsket å så splid med sin julehilsen. Dessverre minner det litt for mye om den retorikken hennes regjeringskollega Sylvi Listhaug (Frp) bruker med stor suksess for å dyrke forskjellene mellom oss og dem. Helleland trekker fram Ibsen som eksempel på stoltheten over det norske. Da kan det være fristende å sitere Dovregubben i Peer Gynt: «Troll, vær deg selv nok.» For dessverre, ingenting tyder på at den norske selvgodheten er truet heller.
N65378	nyheter	trondheim	Bil snurret rundt på Øysand - tok med seg busskur	Saken oppdateres. Politiet melder om minst fem utforkjøringer den siste timen i Sør-Trøndelag, på Lundamo, Åfjord, Sandmoen, Rødde og Øysand. Det er igangsatt bilberging alle steder. - Det sier litt om føreforholdene. Når det er såpass mange uhell, må folk kjøre forsiktig, sier operasjonsleder Astrid Metlid i Sør-Trøndelag politidistrikt. Det er ikke meldt om personskade, bortsett fra uhellet ved Øysand hvor en kvinne er tatt med til legevakta for sjekk. Politiet melder også at busskuret er skadet.
N65518	nyheter	trondheim	Trikken sporet av ved Munkvoll	Saken oppdateres. Ved 15-tiden lørdag ettermiddag sporet trikken av ved Munkvoll stasjon i Trondheim. Chartertrikken, som leies inn ved spesielle anledninger, var på vei opp til Lian for å hente passasjerer. Daglig leder Eirik Rambech-Knoff i Gråkallbanen sier de satte inn drosjer mellom Munkvoll og Lian. Resten av strekningen, fra Munkvoll til sentrum, kjørte trikken som normalt. Hendelsen skjedde da trikken skulle bytte spor ved Munkvoll stasjon. - Det var ingen passasjerer om bord, og det gikk bra med trikkeføreren. Dette kan skje når det er snø og is, sier Rambech-Knoff. I 23.30-tiden lørdag kveld opplyser Rambech-Knoff at trafikken går som normalt igjen.
N65750	100sport	fotball	Norge vraker spansk fotballparadis: - Vi reiser for å trene, ikke for å feste	Saken oppdateres. Siden slutten av 1990-tallet har norske fotballklubber lagt deler av sesongoppkjøringen til spanske La Manga. Nå er det klart at kommende vinter blir den siste der de norske klubbene valfarter dit. Den nåværende avtalen løper ut, og den fornyes ikke. Siden slutten av 1990-tallet har norske fotballklubber lagt deler av sesongoppkjøringen til spanske La Manga. Nå er det klart at kommende vinter blir den siste der de norske klubbene valfarter dit. Den nåværende avtalen løper ut, og den fornyes ikke. I stedet skal de norske klubbene fremover reise til Marbella på sørtippen av den spanske solkysten, fire-fem timers kjøring timer sørvest for La Manga. Det bekrefter Norsk Toppfotball (NTF), interesseorganisasjonen for klubbene i eliteserien og 1. divisjon. – Det er to hovedårsaker til at dette skjer. For det første ønsker klubbene variasjon, og i tillegg får man flere internasjonale kamper ved å dra til Marbella, sier Jo Bergsvand som er sportssjef i NTF. Treningsuken på La Manga er en del av fotballavtalen, og klubbene får dekket denne vinterturen som fra sesongoppkjøringen til 2018 flytter base til Marbella. – I første omgang er det en avtale på tre år som er inngått. Så skal vi evaluere om dette gir oss de gevinstene vi ønsker, sier Bergsvand. I stedet skal de norske klubbene fremover reise til Marbella på sørtippen av den spanske solkysten, fire-fem timers kjøring timer sørvest for La Manga. Det bekrefter Norsk Toppfotball (NTF), interesseorganisasjonen for klubbene i eliteserien og 1. divisjon. – Det er to hovedårsaker til at dette skjer. For det første ønsker klubbene variasjon, og i tillegg får man flere internasjonale kamper ved å dra til Marbella, sier Jo Bergsvand som er sportssjef i NTF. Akkurat hvilket kompleks de norske klubbene skal benytte, er foreløpig uvisst. NTF har sjekket ut flere alternativer, og Bergsvand påpeker at Marbella ikke kan sammenlignes med La Manga. – La Manga er ett stort kompleks. I Marbella finnes det en rekke muligheter, sier han. Treningsuken på La Manga er en del av fotballavtalen, og klubbene får dekket denne vinterturen som fra sesongoppkjøringen til 2018 flytter base til Marbella. – I første omgang er det en avtale på tre år som er inngått. Så skal vi evaluere om dette gir oss de gevinstene vi ønsker, sier Bergsvand. Akkurat hvilket kompleks de norske klubbene skal benytte, er foreløpig uvisst. NTF har sjekket ut flere alternativer, og Bergsvand påpeker at Marbella ikke kan sammenlignes med La Manga. – La Manga er ett stort kompleks. I Marbella finnes det en rekke muligheter, sier han. Flertallet av klubbene har ønsket denne endringen, og NTFs arbeidsgruppe kom frem til at Marbella er bedre. Kjetil Rekdal i Vålerenga er godt fornøyd. – Jeg tror at dette kan bli positivt. De fleste har begynt å bli mett av det stedet (La Manga). Det er en grusom vind der, og baneforholdene har vel vært litt variable. Det er tid for å ta steg og prøve noe nytt, sier Rekdal. Opp gjennom årene er det mang en eliteseriespiller som har klaget på «brakkesyke» på La Manga. Det er ikke all verden å foreta seg der, og som Rekdal er inne på kan værforholdene være ganske så ustabile. Da er forholdene generelt sett bedre i Marbella, både værmessig og når det gjelder aktiviteter utenfor den grønne matten. Flertallet av klubbene har ønsket denne endringen, og NTFs arbeidsgruppe kom frem til at Marbella er bedre. Kjetil Rekdal i Vålerenga er godt fornøyd. En mann som derimot er glad i La Manga, er Odd-trener Dag-Eilev Fagermo. – Jeg tror at dette kan bli positivt. De fleste har begynt å bli mett av det stedet (La Manga). Det er en grusom vind der, og baneforholdene har vel vært litt variable. Det er tid for å ta steg og prøve noe nytt, sier Rekdal. Opp gjennom årene er det mang en eliteseriespiller som har klaget på «brakkesyke» på La Manga. Det er ikke all verden å foreta seg der, og som Rekdal er inne på kan værforholdene være ganske så ustabile. – Marbella er bedre hvis man skal feste. Men vi er der for å trene, ikke for å feste, sier Fagermo. Da er forholdene generelt sett bedre i Marbella, både værmessig og når det gjelder aktiviteter utenfor den grønne matten. – Jeg trodde ikke at dette var avgjort. Det er bra begge steder, men jeg liker La Manga og skulle gjerne sett at man hadde en valgfrihet, sier Fagermo. En mann som derimot er glad i La Manga, er Odd-trener Dag-Eilev Fagermo. En viss valgfrihet blir det, skal vi tro Bergsvand i NTF. – Marbella er bedre hvis man skal feste. Men vi er der for å trene, ikke for å feste, sier Fagermo. – Jeg trodde ikke at dette var avgjort. Det er bra begge steder, men jeg liker La Manga og skulle gjerne sett at man hadde en valgfrihet, sier Fagermo. – Vi har ett unntak, og det gjelder de klubbene som skal ut i Europa. Disse klubbene kan fritt velge destinasjon, sier sportssjefen. Men denne valgfriheten gjelder altså bare europacuplagene. En viss valgfrihet blir det, skal vi tro Bergsvand i NTF. – Hvis alle skulle ha valgt fritt, ville vi ikke fått noen gunstig økonomisk avtale, sier Jo Bergsvand. – Vi har ett unntak, og det gjelder de klubbene som skal ut i Europa. Disse klubbene kan fritt velge destinasjon, sier sportssjefen. Ligger 12 mil sørvest for Alicante, tre mil sør for Torrevieja. Norsk Toppfotball har brukt anlegget på forsesongen. Eliteserie-, 1. divisjons- og toppserielagene har fått La Manga-opphold. Fra 2018 blir Marbella ny destinasjon for treningsleirene. Men denne valgfriheten gjelder altså bare europacuplagene. – Hvis alle skulle ha valgt fritt, ville vi ikke fått noen gunstig økonomisk avtale, sier Jo Bergsvand. Ligger 12 mil sørvest for Alicante, tre mil sør for Torrevieja. Norsk Toppfotball har brukt anlegget på forsesongen. Eliteserie-, 1. divisjons- og toppserielagene har fått La Manga-opphold. Fra 2018 blir Marbella ny destinasjon for treningsleirene.
N65849	vaeret	vaeret	Advarer mot kraftige vindkast i indre strøk av Trøndelag	Saken oppdateres. En serie med lavtrykk i Norskehavet gir de tre neste dagene flere perioder på rad med uvær med sterk vind. - Det første lavtrykket går i løpet av det neste døgnet inn mot kysten av Nordland. Det gir kraftig vind opp i liten til full sørvestlig storm på kysten med vindkast mellom 25-30 meter i sekundet i indre strøk, forteller vakthavende meteorolog Martin Granerød ved Vervarslinga på Vestlandet. LES OGSÅ: 18,1 grader på Sunndalsøra natt til fredag Få de siste værnyhetene: Gjør som 18 700  andre - følg VærAdressa på Facebook - Hvilke deler av Midt-Norge er mest utsatt for vinden? - Våre prognosekart viser at det er indre strøk av Nordmøre og de indre områdene nord for Trondheimsfjorden som er mest utsatt. - Hvor lenge kommer uværet til å vare? - Fordi det er flere lavtrykk som kommer tett på hverandre i Norskehavet, blir det nærmest en sammenhengende storm hele fredag og til langt ut på dagen lørdag. Mens det blåser sørvestlig liten til full storm fredag, kan det bli perioder med en mer vestlig vindretning natt til lørdag og første del av lørdagen. Vindretningen vil imidlertid veksle noe, så den sterkeste vestavinden vil ikke merkes like godt i innlandet som hvis det hadde blåst stabil vind fra vest, forklarer Granerød. Følg VærTorsten på Twitter LES OGSÅ: Trøndelag får det verste været i landet nyttårsaften I følge de ferskeste datamodellene blir det avtagende vind ut over ettermiddagen og kvelden nyttårsaften. Det er godt nytt for nyttårsfyrverkeriet. Vinden tar imidleritd ingen lang pause. Allerede natt til 1. januar, bare noen timer inn i det nye året, vil et nytt lavtrykk gi ny vindøkning. - Denne gangen vil vinden få en mer nordlig retning. Prognosene viser nordvestlig stiv og til dels sterk kuling på kysten, sier Bergens-meteorologen. LES OGSÅ: Regn og snøsmelting gir økt fare for jordskred i Trøndelag LES OGSÅ: Varsler full vestlig storm i Trøndelag natt til nyttårsaften Mens store deler av desember har vært preget av regnvær, fører synkende temperaturer fra nyttårsaften til at nedbøren går over fra regn til sludd og snø. På de stedene hvor nedbøren kommer som snø, viser varslene mellom 10 og 20 centimeter lørdag og søndag. LES OGSÅ: Varsler rekordhøye romjulstemperaturer LES OGSÅ: Sommertemperaturer i Oppdal forrige mandag LES OGSÅ: Småskred kan utløse kvikkleireskred
N65866	pluss	magasin	Historiske trondheimsbilder: Her har de gått tom for ribbe	
N65922	100sport	fotball	Nå er RBK-floppen legende i Australia	Saken oppdateres. Besart Berisha landet med et smell på Lerkendal med sine to mål i RBK-debuten mot Molde 10. august 2008. Men deretter var det så godt som tomt for krutt i støvlene til albaneren, og låneavtalen ble aldri til en permanent overgang til RBK fra Burnley. Sportslig leder Erik Hoftun var tidlig klar på at Berisha ikke var hans mann: – Vi skal ikke tilby ham ny kontrakt, sa Hoftun til adressa.no på tampen av september 2008. Hoftun viste til at spissen ble hentet for å kjøpe mer tid i jakten på en permanent løsning på topp. – Og han er ikke den vi skal ha fra 1. januar. Etter oppholdet i Trondheim, endte spissen – via et låneopphold i danske Horsens og en sesong i tyske Arminia Bielefeld – opp i den australske toppserien. Og «down under» ble Berisha en hit. Fra 2011–2014 gjorde 31-åringen imponerende 48 mål på 76 kamper for Brisbane Roar. Deretter gikk han til Melbourne Victory, hvor målene fortsatte å renne inn. Mot Sydney FC satte Berisha inn sitt 10. mål for sesongen. Dermed er han toppscorer så langt – og ikke minst: Besart Berisha er mannen som har puttet flest ganger i A-ligaens historie. Ingen har scoret flere enn albanerens 91 mål.
N65958	100sport	fotball	Slik blir fotball-VM i Qatar	"Saken oppdateres. Det er seks år siden daværende FIFA-president Sepp Blatter åpnet konvolutten der det sto: QATAR. Om seks år starter VM i det lille gulflandet. - Vi er i rute, fastslo generalsekretær Hassan Al Thawadi i VM-komiteen nylig til fifa.com. Han og hans viktigste medarbeidere har svart på internasjonal kritikk om hvordan de klarte å få VM. Kunne virkelig et lite ørkenland med rundt to millioner mennesker få den muligheten uten å smøre medlemmene i FIFA-styret? Og hva med måten de behandler gjestearbeiderne på? Fordømmelsen fra menneskerettighetsorganisasjoner som bl.a. Human Right Watch og Amnesty og høylytt press fra mange hold, har medført reformer i arbeidsmiljølovene – i den grad de finnes. Men om det blir noen reelle endringer gjenstår å se. Etter tildelingen i 2010 har mange kritisert avgjørelsen. Selv den skandaliserte Sepp Blatter har sagt at det var feil å gi mesterskapet til Qatar. Men alt tyder på at det aller første fotball-VM i et muslimsk land sparkes i gang 21. november 2022. Alle kampene i de 20 mesterskapene som er arrangert til nå har vært spilt mellom 26. mai og 30. juli. VM 2018 som skal arrangeres i Russland, spilles også innenfor denne perioden. Det har passet med de store ligaenes sommerpause, et naturlig valg av tidspunkt. Så hva var det de 14 delegatene i FIFA-styret som stemte for Qatar i 2010 (USA fikk åtte stemmer i siste runde) ikke hadde fått med seg? At de kan bli opp til 50 grader i Qatar på den tiden av året eller mesterskapets egen historikk? Det fantes bare én naturlig løsning: et vinter-VM til enorm irritasjon for store ligaer som Premier League. Da Aftenposten var i Qatar i forbindelse med sykkel-VM i høst og brakte dette temaet opp med en taxisjåfør fra Bangladesh, som av flere grunner ikke ønsket navnet sitt på trykk, lo han bare: - Jeg er hjemme i tre måneder av året. De tre sommermånedene. Det er ikke noe å gjøre her da. Selv ikke qatarene orker å være her da.
Finalen skal etter planen spilles 18 desember, på Qatars nasjonaldag.
Gjennomsnittstemperaturen i hovedstaden Doha er mellom 19 og 24 grader i desember, altså slett ikke noe å frykte. Når Magnus Carlsen i disse dager spiller VM i hurtig- og lynsjakk i Doha forteller værmeldingen om maksimalt 27 garder. Likevel velger Qatar å bygge arenaer med et luftkjølingsanlegg som skal kunne senke temperaturen for både tilskuere og spillere! Og for balansens skyld: Det har vært arrangert VM i ekstrem varme og fuktighet tidligere. Noen som husker hvordan de norske spillerne trente ikledd søppelsekker foran USA-VM i 1994? VM-kampene i Orlando, Florida var en stor påkjenning for spillerne. Opprinnelig skulle VM 2022 spilles på 12 arenaer, men selv i Qatar er det visstnok en grense for utgifter. Nå opererer arrangøren med åtte stadioner.
Det største som bygges er Lusail, 15 kilometer nord for Doha. Der bygger man ikke bare et stadion, men likegodt en hel by med det samme. På Lusail Stadium skal det etter planen bli plass for drøyt 86.000 tilskuere. Her skal både åpningskamp og selve finalen spilles. Qatars egen fotballiga har selvsagt ingen bruk for stadioner på den størrelsen som må til for et VM. Interessen for fotball i Qatar er heller laber, selv om den er astronomisk mye høyere enn den var for et sykkel-VM de lokale ikke ante foregikk. Men 10.000 tilskuere på en kamp er en sjeldenhet, både for klubb- og landslagsfotball. Da Qatar nylig møtte Russland i en treningskamp, var tilskuertallet 4500. Her kommer ett av Qatars beste argumenter under kampen for å få VM inn. Tribundeler i moduler skal etter VM flyttes til fotballprosjekter i den tredje verden. Totalt skal minst 170.000 stoler finne et nytt hjem etter VM. Qatar er et lite land, det aller minste som noen gang har arrangert et VM. Sveits, som arrangerte VM i 1954 ,er det nest minste, tre ganger så stort som Qatar. Dette er nok et pluss for arrangøren: Det er ikke mer enn høyst én times reisetid mellom de to arenaene som ligger lengst fra hverandre. Publikum kan fint se både to og tre kamper i løpet av en dag, men den store gevinsten havner hos deltakerlandene. Mange VM har bydd på enorme distanser. Ifølge worldsoccer.com reiste USA rundt 15.000 kilometer med fly i løpet av sine tre første kamper under siste VM i Brasil. Også i neste VM i Russland blir det mye reising. I Qatar blir det derimot en rolig busstur for spillerne mens publikum kan reise med den da forhåpentlig ferdige undergunns-/jernbanen. Det store publikumsspørsmålet har vært alkohol eller ikke alkohol. Som et muslimsk land er alkohol egentlig bannlyst. Men på noen få hoteller i Doha flyter øl og drinker akkurat som de fleste andre steder i verden. Den før nevnte Hassan Al Thawadi ønsker egentlig ikke å fire på prinsippene, men her må arrangøren gi etter for presset utenfra. Kanskje særlig fordi en av de faste VM- og FIFA-sponsorene er det amerikanske ølmerket Budweiser. Til britisk presse sa Al Thawadi nylig: - Det vil ikke være lov å drikke alkohol på gater, plasser og andre åpne steder. Det er siste ord! Personlig er jeg imot at det serveres alkohol på arenaene. Vårt mål er å snevre alkoholserveringen ned til noen få steder langt unna offentlige steder. Så det skal vel ikke så mye fantasi til for å skjønne hvilke hoteller som bokstavelig talt fylles opp først. Homoseksualitet er også forbudt, så homser bes på det innstendigste om ikke å vise følelser for hverandre åpenlyst. Noen stor fare for publikumsbråk på kamper og gater er det nok ikke. Interpol er allerede koblet på saken, og Qatar gir ikke innreisetillatelse til kjente bråkmakere. Prislappen på mesterskapet er svimlende. I hvert fall dersom man tar med all infrastrukturen som må på plass. Tallene varierer noe, men det som figurerer oftest er ca. 220 milliarder dollar . Det er i tilfelle 60 ganger mer enn Sør-Afrikas budsjett fra 2010 og ti ganger mer enn den anslåtte prislappen i Russland 2018. Så langt er Sotsji-OL i 2014 det dyreste idrettsarrangementet, også der bygde man omtrent opp en helt ny region. Men der ”slapp man med” drøyt 50 milliarder dollar. Dersom Qatar får beholde VM, og det meste tyder altså på det, kan det bli et spesielt og helt annerledes fotballmesterskap."
N65982	kamera	kamera	Oppdal skisenter - Stølen	
N66297	pluss	pluss	Har holdt seg unna både alkohol og tobakk	Saken oppdateres. Tirsdag 20. desember mottok Rø Ludvigsen Kongens fortjenstmedalje av fylkesmann Brit Skjelbred under den tradisjonelle julekonserten i Leira kapell. – Det var jo fenomenalt og veldig overraskende. De har gått bak ryggen min, jeg visste ingen ting på forhånd, sier Rø Ludvigsen. Overrekkelsen skjedde like etter at hun selv hadde ønsket velkommen til konserten. Fylkesmann Brit Skjelbred ble bedt om å komme fram til trommevirvel av Wenche Waagen. Deretter holdt Skjelbred tale til 84-åringen og forklarte hvorfor hun fortjente denne æresbevisningen. – Det sies om deg at du har omsorgskvalifikasjoner utenom det vanlige, og du har store miljøskapende evner: du er alltid i godt humør, men du er bestemt! Og du evner å skape god stemning i kraft av din personlighet og dine mangfoldige kulturelle evner. Gjennomgangstonen din er: «Om jeg kan hjelpe til, gjør jeg det med glede». Det er ikke rart at de som har søkt om medaljen for deg, kaller deg en hederskvinne, sa fylkesmann Skjelbred. – Det var så altfor mye naturligvis, men jeg må tilstå at det var hyggelig å høre den fine talen, sier Rø Ludvigsen. 84-åringen ble tildelt æresbevisningen på grunn av sitt lange og trofaste arbeid for både avholdssaken i Leira avholdslag og Actis og Motorførernes avholdsforbund; menighetsarbeid i Tempe og Leira menighet, både for ledelse av formiddagstreffet på Leira og som medlem av Diakoniutvalg og menighetsråd; for sitt arbeid for kulturlivet på Bjørkmyr og Leira og som sanger og dirigent gjennom mange år. – Hvorfor har du vært så opptatt av avholdsarbeidet? – Jeg ble meldt inn i barnelaget da jeg var fire-fem år av min farfar Ingebrigt Rø, og siden har jeg vært med. I Bjørkmyr-området var alle ungdommer med i avholdsungdomslaget. Det ble en sosial møteplass hvor vi fikk mange muligheter til å utvikle våre evner gjennom mange ulike tilbud, forteller Rø Ludvigsen. Selv om hun rundet 84 i august er helsa fortsatt god. At hun verken har drukket alkohol eller røkt tobakk har neppe skadet. – Jeg vet jo ikke om det er derfor, men det kan være noe som går i min favør, sier hun. LES OGSÅ: - Å være gravid eller at man kjører bil er eneste unnskyldning som aksepteres LES OGSÅ: Tror ledere bløffer om drikkinga si – Hvordan er forholdene for avholdsarbeid i dag? –Det er skuffende å høre at salget av alkoholsalget har gått opp, og dermed også forbruket. Det er selvsagt bekymringsfullt. Men verden har snudd på seg, alt har blitt annerledes, konstaterer hun. Fylkesmann Skjelbred trakk også frem Rø Ludvigsens engasjement i avholdssaken – Medlemsbladet til DNT Edru Livsstil i Trøndelag publisert mange engasjerte leserinnlegg med din underskrift – det sies at du har vært den beste høringsinstansen for Trondheim kommune når det gjelder skjenketidene i byen, sa hun. Rø Ludvigsen vokste opp på Myrvang, i nærheten av Leira kapell. Det var farfaren Ingebrigt Røe som kjøpte Leira gård i 1916. Familien har hele livet hatt et nært forhold til kapellet som ble oppført som bedehus i 1898, bekostet av Thonning Owesens legat. Da hun stiftet familie flyttet hun til Angelltrøa og bodde der i mange år. Mannen Tor Ludvigsen var pianotekniker med eget verksted og utsalg i Nonnegata. Da hun ble enke i 2000 kjøpte hun en leilighet i Fossegrenda, og ble raskt involvert i menighetsrådet der. – Jeg må få si at jeg hadde en meget forståelsesfull familie, spesielt mannen min som tok mye ansvar hjemme. Vervene mine innebar en god del reising til lag og foreninger ute i distriktene og uten støtten fra ham hadde det nesten ikke vært mulig. Både sønnen, svigerdatteren og barnebarn var til stede på begivenheten like før jul. – Det ble en veldig hyggelig kveld, sier Rø Ludvigsen. LES OGSÅ: - Norske julebord er nesten som et show LES OGSÅ: Støtte til streng alkoholpolitikk
